"RLABO","SHIPC","CRUIS","STNNO","LATIT","LONGI","POSYS","STATN","SDATE","STIME","WADEP","SMPNO","FINFL","SMVOL","MNDEP","MXDEP","SPECI","TRPHY","STAGE","PARAM","MUNIT","QFLAG","ALABO","METOA","METFP","SLABO","SMTYP","PURPM","MYEAR","DTYPE","RLIST","SIZCL","SIZRF","SFLAG","VALUE","MPROG"
"BAMN","AA31","2008","Astan20080103NA",48.732,-3.968,,"Astan","20080103",,,"RA080103",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,126.984126984127,"CEMP~NATL"
"BAMN","AA31","2008","Astan20080103NA",48.732,-3.968,,"Astan","20080103",,,"RA080103",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,1206.34920634921,"CEMP~NATL"
"BAMN","AA31","2008","Astan20080116NA",48.732,-3.968,,"Astan","20080116",,,"RA080116",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,63.4920634920635,"CEMP~NATL"
"BAMN","AA31","2008","Astan20080116NA",48.732,-3.968,,"Astan","20080116",,,"RA080116",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,793.650793650794,"CEMP~NATL"
"BAMN","AA31","2008","Astan20080201NA",48.732,-3.968,,"Astan","20080201",,,"RA080201",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,103.174603174603,"CEMP~NATL"
"BAMN","AA31","2008","Astan20080201NA",48.732,-3.968,,"Astan","20080201",,,"RA080201",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,849.206349206349,"CEMP~NATL"
"BAMN","AA31","2008","Astan20080215NA",48.732,-3.968,,"Astan","20080215",,,"RA080215",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,134.920634920635,"CEMP~NATL"
"BAMN","AA31","2008","Astan20080215NA",48.732,-3.968,,"Astan","20080215",,,"RA080215",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,1341.26984126984,"CEMP~NATL"
"BAMN","AA31","2008","Astan20080229NA",48.732,-3.968,,"Astan","20080229",,,"RA080229",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,100,"CEMP~NATL"
"BAMN","AA31","2008","Astan20080229NA",48.732,-3.968,,"Astan","20080229",,,"RA080229",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,1580,"CEMP~NATL"
"BAMN","AA31","2008","Astan20080317NA",48.732,-3.968,,"Astan","20080317",,,"RA080317",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,146.666666666667,"CEMP~NATL"
"BAMN","AA31","2008","Astan20080317NA",48.732,-3.968,,"Astan","20080317",,,"RA080317",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,2720,"CEMP~NATL"
"BAMN","AA31","2008","Astan20080401NA",48.732,-3.968,,"Astan","20080401",,,"RA080401",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,166.666666666667,"CEMP~NATL"
"BAMN","AA31","2008","Astan20080401NA",48.732,-3.968,,"Astan","20080401",,,"RA080401",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,2980,"CEMP~NATL"
"BAMN","AA31","2008","Astan20080414NA",48.732,-3.968,,"Astan","20080414",,,"RA080414",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,166.666666666667,"CEMP~NATL"
"BAMN","AA31","2008","Astan20080414NA",48.732,-3.968,,"Astan","20080414",,,"RA080414",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,2906.66666666667,"CEMP~NATL"
"BAMN","AA31","2008","Astan20080429NA",48.732,-3.968,,"Astan","20080429",,,"RA080429",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,206.666666666667,"CEMP~NATL"
"BAMN","AA31","2008","Astan20080429NA",48.732,-3.968,,"Astan","20080429",,,"RA080429",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,853.333333333333,"CEMP~NATL"
"BAMN","AA31","2008","Astan20080513NA",48.732,-3.968,,"Astan","20080513",,,"RA080513",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,120,"CEMP~NATL"
"BAMN","AA31","2008","Astan20080513NA",48.732,-3.968,,"Astan","20080513",,,"RA080513",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,253.333333333333,"CEMP~NATL"
"BAMN","AA31","2008","Astan20080527NA",48.732,-3.968,,"Astan","20080527",,,"RA080527",,5,60,60,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,216.049382716049,"CEMP~NATL"
"BAMN","AA31","2008","Astan20080527NA",48.732,-3.968,,"Astan","20080527",,,"RA080527",,5,60,60,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,1148.14814814815,"CEMP~NATL"
"BAMN","AA31","2008","Astan20080612NA",48.732,-3.968,,"Astan","20080612",,,"RA080612",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,200,"CEMP~NATL"
"BAMN","AA31","2008","Astan20080612NA",48.732,-3.968,,"Astan","20080612",,,"RA080612",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,12272.7272727273,"CEMP~NATL"
"BAMN","AA31","2008","Astan20080627NA",48.732,-3.968,,"Astan","20080627",,,"RA080627",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,169.69696969697,"CEMP~NATL"
"BAMN","AA31","2008","Astan20080627NA",48.732,-3.968,,"Astan","20080627",,,"RA080627",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,10042.4242424242,"CEMP~NATL"
"BAMN","AA31","2008","Astan20080711NA",48.732,-3.968,,"Astan","20080711",,,"RA080711",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,139.393939393939,"CEMP~NATL"
"BAMN","AA31","2008","Astan20080711NA",48.732,-3.968,,"Astan","20080711",,,"RA080711",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,6775.75757575758,"CEMP~NATL"
"BAMN","AA31","2008","Astan20080728NA",48.732,-3.968,,"Astan","20080728",,,"RA080728",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,18.1818181818182,"CEMP~NATL"
"BAMN","AA31","2008","Astan20080728NA",48.732,-3.968,,"Astan","20080728",,,"RA080728",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,2618.18181818182,"CEMP~NATL"
"BAMN","AA31","2008","Astan20080811NA",48.732,-3.968,,"Astan","20080811",,,"RA080811",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,248.484848484848,"CEMP~NATL"
"BAMN","AA31","2008","Astan20080811NA",48.732,-3.968,,"Astan","20080811",,,"RA080811",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,4066.66666666667,"CEMP~NATL"
"BAMN","AA31","2008","Astan20080826NA",48.732,-3.968,,"Astan","20080826",,,"RA080826",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,200,"CEMP~NATL"
"BAMN","AA31","2008","Astan20080826NA",48.732,-3.968,,"Astan","20080826",,,"RA080826",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,5424.24242424242,"CEMP~NATL"
"BAMN","AA31","2008","Astan20080909NA",48.732,-3.968,,"Astan","20080909",,,"RA080909",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,351.851851851852,"CEMP~NATL"
"BAMN","AA31","2008","Astan20080909NA",48.732,-3.968,,"Astan","20080909",,,"RA080909",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,8481.48148148148,"CEMP~NATL"
"BAMN","AA31","2008","Astan20080923NA",48.732,-3.968,,"Astan","20080923",,,"RA080923",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,109.090909090909,"CEMP~NATL"
"BAMN","AA31","2008","Astan20080923NA",48.732,-3.968,,"Astan","20080923",,,"RA080923",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,7218.18181818182,"CEMP~NATL"
"BAMN","AA31","2008","Astan20081009NA",48.732,-3.968,,"Astan","20081009",,,"RA081009",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,246.913580246914,"CEMP~NATL"
"BAMN","AA31","2008","Astan20081009NA",48.732,-3.968,,"Astan","20081009",,,"RA081009",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,7407.40740740741,"CEMP~NATL"
"BAMN","AA31","2008","Astan20081022NA",48.732,-3.968,,"Astan","20081022",,,"RA081022",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,166.666666666667,"CEMP~NATL"
"BAMN","AA31","2008","Astan20081022NA",48.732,-3.968,,"Astan","20081022",,,"RA081022",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,5339.50617283951,"CEMP~NATL"
"BAMN","AA31","2008","Astan20081106NA",48.732,-3.968,,"Astan","20081106",,,"RA081106",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,55.5555555555556,"CEMP~NATL"
"BAMN","AA31","2008","Astan20081106NA",48.732,-3.968,,"Astan","20081106",,,"RA081106",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,4790.12345679012,"CEMP~NATL"
"BAMN","AA31","2008","Astan20081120NA",48.732,-3.968,,"Astan","20081120",,,"RA081120",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,135.802469135802,"CEMP~NATL"
"BAMN","AA31","2008","Astan20081120NA",48.732,-3.968,,"Astan","20081120",,,"RA081120",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,3888.88888888889,"CEMP~NATL"
"BAMN","AA31","2008","Astan20081208NA",48.732,-3.968,,"Astan","20081208",,,"RA081208",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,117.283950617284,"CEMP~NATL"
"BAMN","AA31","2008","Astan20081208NA",48.732,-3.968,,"Astan","20081208",,,"RA081208",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,2364.1975308642,"CEMP~NATL"
"BAMN","AA31","2008","Astan20081222NA",48.732,-3.968,,"Astan","20081222",,,"RA081222",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,148.148148148148,"CEMP~NATL"
"BAMN","AA31","2008","Astan20081222NA",48.732,-3.968,,"Astan","20081222",,,"RA081222",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,2173,"CEMP~NATL"
"BAMN","AA31","2008","Estacade20080103NA",48.772,-3.983,,"Estacade","20080103",,,"RE080103",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,26,"CEMP~NATL"
"BAMN","AA31","2008","Estacade20080103NA",48.772,-3.983,,"Estacade","20080103",,,"RE080103",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,1192,"CEMP~NATL"
"BAMN","AA31","2008","Estacade20080116NA",48.772,-3.983,,"Estacade","20080116",,,"RE080116",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,19,"CEMP~NATL"
"BAMN","AA31","2008","Estacade20080116NA",48.772,-3.983,,"Estacade","20080116",,,"RE080116",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,949,"CEMP~NATL"
"BAMN","AA31","2008","Estacade20080201NA",48.772,-3.983,,"Estacade","20080201",,,"RE080201",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,6,"CEMP~NATL"
"BAMN","AA31","2008","Estacade20080201NA",48.772,-3.983,,"Estacade","20080201",,,"RE080201",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,1077,"CEMP~NATL"
"BAMN","AA31","2008","Estacade20080215NA",48.772,-3.983,,"Estacade","20080215",,,"RE080215",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,6,"CEMP~NATL"
"BAMN","AA31","2008","Estacade20080215NA",48.772,-3.983,,"Estacade","20080215",,,"RE080215",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,1474,"CEMP~NATL"
"BAMN","AA31","2008","Estacade20080229NA",48.772,-3.983,,"Estacade","20080229",,,"RE080229",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,19,"CEMP~NATL"
"BAMN","AA31","2008","Estacade20080229NA",48.772,-3.983,,"Estacade","20080229",,,"RE080229",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,1372,"CEMP~NATL"
"BAMN","AA31","2008","Estacade20080317NA",48.772,-3.983,,"Estacade","20080317",,,"RE080317",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,26,"CEMP~NATL"
"BAMN","AA31","2008","Estacade20080317NA",48.772,-3.983,,"Estacade","20080317",,,"RE080317",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,3545,"CEMP~NATL"
"BAMN","AA31","2008","Estacade20080401NA",48.772,-3.983,,"Estacade","20080401",,,"RE080401",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,26,"CEMP~NATL"
"BAMN","AA31","2008","Estacade20080401NA",48.772,-3.983,,"Estacade","20080401",,,"RE080401",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,3147,"CEMP~NATL"
"BAMN","AA31","2008","Estacade20080414NA",48.772,-3.983,,"Estacade","20080414",,,"RE080414",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,26,"CEMP~NATL"
"BAMN","AA31","2008","Estacade20080414NA",48.772,-3.983,,"Estacade","20080414",,,"RE080414",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,4321,"CEMP~NATL"
"BAMN","AA31","2008","Estacade20080429NA",48.772,-3.983,,"Estacade","20080429",,,"RE080429",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,32,"CEMP~NATL"
"BAMN","AA31","2008","Estacade20080429NA",48.772,-3.983,,"Estacade","20080429",,,"RE080429",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,1705,"CEMP~NATL"
"BAMN","AA31","2008","Estacade20080513NA",48.772,-3.983,,"Estacade","20080513",,,"RE080513",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,32,"CEMP~NATL"
"BAMN","AA31","2008","Estacade20080513NA",48.772,-3.983,,"Estacade","20080513",,,"RE080513",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,429,"CEMP~NATL"
"BAMN","AA31","2008","Estacade20080527NA",48.772,-3.983,,"Estacade","20080527",,,"RE080527",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,26,"CEMP~NATL"
"BAMN","AA31","2008","Estacade20080527NA",48.772,-3.983,,"Estacade","20080527",,,"RE080527",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,1000,"CEMP~NATL"
"BAMN","AA31","2008","Estacade20080612NA",48.772,-3.983,,"Estacade","20080612",,,"RE080612",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,6,"CEMP~NATL"
"BAMN","AA31","2008","Estacade20080612NA",48.772,-3.983,,"Estacade","20080612",,,"RE080612",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,11173,"CEMP~NATL"
"BAMN","AA31","2008","Estacade20080627NA",48.772,-3.983,,"Estacade","20080627",,,"RE080627",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,12,"CEMP~NATL"
"BAMN","AA31","2008","Estacade20080627NA",48.772,-3.983,,"Estacade","20080627",,,"RE080627",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,11136,"CEMP~NATL"
"BAMN","AA31","2008","Estacade20080711NA",48.772,-3.983,,"Estacade","20080711",,,"RE080711",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,6,"CEMP~NATL"
"BAMN","AA31","2008","Estacade20080711NA",48.772,-3.983,,"Estacade","20080711",,,"RE080711",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,8037,"CEMP~NATL"
"BAMN","AA31","2008","Estacade20080728NA",48.772,-3.983,,"Estacade","20080728",,,"RE080728",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,31,"CEMP~NATL"
"BAMN","AA31","2008","Estacade20080728NA",48.772,-3.983,,"Estacade","20080728",,,"RE080728",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,4759,"CEMP~NATL"
"BAMN","AA31","2008","Estacade20080811NA",48.772,-3.983,,"Estacade","20080811",,,"RE080811",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,12,"CEMP~NATL"
"BAMN","AA31","2008","Estacade20080811NA",48.772,-3.983,,"Estacade","20080811",,,"RE080811",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,4475,"CEMP~NATL"
"BAMN","AA31","2008","Estacade20080826NA",48.772,-3.983,,"Estacade","20080826",,,"RE080826",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,6,"CEMP~NATL"
"BAMN","AA31","2008","Estacade20080826NA",48.772,-3.983,,"Estacade","20080826",,,"RE080826",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,4901,"CEMP~NATL"
"BAMN","AA31","2008","Estacade20080909NA",48.772,-3.983,,"Estacade","20080909",,,"RE080909",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,8056,"CEMP~NATL"
"BAMN","AA31","2008","Estacade20080923NA",48.772,-3.983,,"Estacade","20080923",,,"RE080923",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,19,"CEMP~NATL"
"BAMN","AA31","2008","Estacade20080923NA",48.772,-3.983,,"Estacade","20080923",,,"RE080923",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,9025,"CEMP~NATL"
"BAMN","AA31","2008","Estacade20081009NA",48.772,-3.983,,"Estacade","20081009",,,"RE081009",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,6,"CEMP~NATL"
"BAMN","AA31","2008","Estacade20081009NA",48.772,-3.983,,"Estacade","20081009",,,"RE081009",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,8093,"CEMP~NATL"
"BAMN","AA31","2008","Estacade20081022NA",48.772,-3.983,,"Estacade","20081022",,,"RE081022",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,4525,"CEMP~NATL"
"BAMN","AA31","2008","Estacade20081106NA",48.772,-3.983,,"Estacade","20081106",,,"RE081106",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,37,"CEMP~NATL"
"BAMN","AA31","2008","Estacade20081106NA",48.772,-3.983,,"Estacade","20081106",,,"RE081106",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,4593,"CEMP~NATL"
"BAMN","AA31","2008","Estacade20081120NA",48.772,-3.983,,"Estacade","20081120",,,"RE081120",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,6,"CEMP~NATL"
"BAMN","AA31","2008","Estacade20081120NA",48.772,-3.983,,"Estacade","20081120",,,"RE081120",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,3191,"CEMP~NATL"
"BAMN","AA31","2008","Estacade20081208NA",48.772,-3.983,,"Estacade","20081208",,,"RE081208",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,12,"CEMP~NATL"
"BAMN","AA31","2008","Estacade20081208NA",48.772,-3.983,,"Estacade","20081208",,,"RE081208",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,2029,"CEMP~NATL"
"BAMN","AA31","2008","Estacade20081222NA",48.772,-3.983,,"Estacade","20081222",,,"RE081222",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,12,"CEMP~NATL"
"BAMN","AA31","2008","Estacade20081222NA",48.772,-3.983,,"Estacade","20081222",,,"RE081222",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2008","PP","ERID",,,,1608,"CEMP~NATL"
"BAMN","AA31","2009","Astan20090107NA",48.732,-3.968,,"Astan","20090107",,,"RA090107",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,76.0233918128655,"CEMP~NATL"
"BAMN","AA31","2009","Astan20090107NA",48.732,-3.968,,"Astan","20090107",,,"RA090107",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,2584.79532163743,"CEMP~NATL"
"BAMN","AA31","2009","Astan20090120NA",48.732,-3.968,,"Astan","20090120",,,"RA090120",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,81.8713450292398,"CEMP~NATL"
"BAMN","AA31","2009","Astan20090120NA",48.732,-3.968,,"Astan","20090120",,,"RA090120",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,2321.63742690058,"CEMP~NATL"
"BAMN","AA31","2009","Astan20090205NA",48.732,-3.968,,"Astan","20090205",,,"RA090205",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,146.198830409357,"CEMP~NATL"
"BAMN","AA31","2009","Astan20090205NA",48.732,-3.968,,"Astan","20090205",,,"RA090205",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,2321.63742690058,"CEMP~NATL"
"BAMN","AA31","2009","Astan20090218NA",48.732,-3.968,,"Astan","20090218",,,"RA090218",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,52.6315789473684,"CEMP~NATL"
"BAMN","AA31","2009","Astan20090218NA",48.732,-3.968,,"Astan","20090218",,,"RA090218",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,2187.13450292398,"CEMP~NATL"
"BAMN","AA31","2009","Astan20090306NA",48.732,-3.968,,"Astan","20090306",,,"RA090306",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,29.2397660818713,"CEMP~NATL"
"BAMN","AA31","2009","Astan20090306NA",48.732,-3.968,,"Astan","20090306",,,"RA090306",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,5456.14035087719,"CEMP~NATL"
"BAMN","AA31","2009","Astan20090320NA",48.732,-3.968,,"Astan","20090320",,,"RA090320",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,35.0877192982456,"CEMP~NATL"
"BAMN","AA31","2009","Astan20090320NA",48.732,-3.968,,"Astan","20090320",,,"RA090320",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,5181.2865497076,"CEMP~NATL"
"BAMN","AA31","2009","Astan20090403NA",48.732,-3.968,,"Astan","20090403",,,"RA090403",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,46.7836257309942,"CEMP~NATL"
"BAMN","AA31","2009","Astan20090403NA",48.732,-3.968,,"Astan","20090403",,,"RA090403",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,2040.93567251462,"CEMP~NATL"
"BAMN","AA31","2009","Astan20090416NA",48.732,-3.968,,"Astan","20090416",,,"RA090416",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,64.327485380117,"CEMP~NATL"
"BAMN","AA31","2009","Astan20090416NA",48.732,-3.968,,"Astan","20090416",,,"RA090416",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,1140.35087719298,"CEMP~NATL"
"BAMN","AA31","2009","Astan20090504NA",48.732,-3.968,,"Astan","20090504",,,"RA090504",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,78.4313725490196,"CEMP~NATL"
"BAMN","AA31","2009","Astan20090504NA",48.732,-3.968,,"Astan","20090504",,,"RA090504",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,594.771241830065,"CEMP~NATL"
"BAMN","AA31","2009","Astan20090518NA",48.732,-3.968,,"Astan","20090518",,,"RA090518",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,130.718954248366,"CEMP~NATL"
