"RLABO","SHIPC","CRUIS","STNNO","LATIT","LONGI","POSYS","STATN","SDATE","STIME","WADEP","SMPNO","FINFL","SMVOL","MNDEP","MXDEP","SPECI","TRPHY","STAGE","PARAM","MUNIT","ALABO","METOA","METFP","SLABO","SMTYP","PURPM","MYEAR","DTYPE","RLIST","SIZCL","SIZRF","SFLAG","VALUE","MPROG"
"BAMN","AA31","2015","Estacade20150710NA",48.7322,-3.98278,,"Estacade","20150710",,,"Estacade_20150710",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,4889.202232,"CEMP~NATL"
"BAMN","AA31","2015","Estacade20150724NA",48.7322,-3.98278,,"Estacade","20150724",,,"Estacade_20150724",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,302.394014,"CEMP~NATL"
"BAMN","AA31","2015","Estacade20150724NA",48.7322,-3.98278,,"Estacade","20150724",,,"Estacade_20150724",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,5962.551283,"CEMP~NATL"
"BAMN","AA31","2015","Estacade20150810NA",48.7322,-3.98278,,"Estacade","20150810",,,"Estacade_20150810",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,145.209007,"CEMP~NATL"
"BAMN","AA31","2015","Estacade20150810NA",48.7322,-3.98278,,"Estacade","20150810",,,"Estacade_20150810",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,7444.581354,"CEMP~NATL"
"BAMN","AA31","2015","Estacade20150824NA",48.7322,-3.98278,,"Estacade","20150824",,,"Estacade_20150824",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,218.56201,"CEMP~NATL"
"BAMN","AA31","2015","Estacade20150824NA",48.7322,-3.98278,,"Estacade","20150824",,,"Estacade_20150824",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,9431.100448,"CEMP~NATL"
"BAMN","AA31","2015","Estacade20150907NA",48.7322,-3.98278,,"Estacade","20150907",,,"Estacade_20150907",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,137.724007,"CEMP~NATL"
"BAMN","AA31","2015","Estacade20150907NA",48.7322,-3.98278,,"Estacade","20150907",,,"Estacade_20150907",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,6223.029296,"CEMP~NATL"
"BAMN","AA31","2015","Estacade20150921NA",48.7322,-3.98278,,"Estacade","20150921",,,"Estacade_20150921",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,139.221007,"CEMP~NATL"
"BAMN","AA31","2015","Estacade20150921NA",48.7322,-3.98278,,"Estacade","20150921",,,"Estacade_20150921",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,6001.473285,"CEMP~NATL"
"BAMN","AA31","2015","Estacade20151006NA",48.7322,-3.98278,,"Estacade","20151006",,,"Estacade_20151006",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,139.221007,"CEMP~NATL"
"BAMN","AA31","2015","Estacade20151006NA",48.7322,-3.98278,,"Estacade","20151006",,,"Estacade_20151006",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,7305.360347,"CEMP~NATL"
"BAMN","AA31","2015","Estacade20151104NA",48.7322,-3.98278,,"Estacade","20151104",,,"Estacade_20151104",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,72.897196,"CEMP~NATL"
"BAMN","AA31","2015","Estacade20151104NA",48.7322,-3.98278,,"Estacade","20151104",,,"Estacade_20151104",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,5927.236315,"CEMP~NATL"
"BAMN","AA31","2015","Estacade20151120NA",48.7322,-3.98278,,"Estacade","20151120",,,"Estacade_20151120",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,71.161549,"CEMP~NATL"
"BAMN","AA31","2015","Estacade20151120NA",48.7322,-3.98278,,"Estacade","20151120",,,"Estacade_20151120",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,3004.405874,"CEMP~NATL"
"BAMN","AA31","2015","Estacade20151204NA",48.7322,-3.98278,,"Estacade","20151204",,,"Estacade_20151204",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,19.092123,"CEMP~NATL"
"BAMN","AA31","2015","Estacade20151204NA",48.7322,-3.98278,,"Estacade","20151204",,,"Estacade_20151204",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,2285.847797,"CEMP~NATL"
"BAMN","AA31","2015","Estacade20151217NA",48.7322,-3.98278,,"Estacade","20151217",,,"Estacade_20151217",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,137.116155,"CEMP~NATL"
"BAMN","AA31","2015","Estacade20151217NA",48.7322,-3.98278,,"Estacade","20151217",,,"Estacade_20151217",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,3516.421896,"CEMP~NATL"
"BAMN","AA31","2015","Eyrac20150112NA",44.6641,-1.14313,,"Eyrac","20150112",,,"Eyrac_20150112",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,147.056261,"CEMP~NATL"
"BAMN","AA31","2015","Eyrac20150112NA",44.6641,-1.14313,,"Eyrac","20150112",,,"Eyrac_20150112",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,13954.65874,"CEMP~NATL"
"BAMN","AA31","2015","Eyrac20150127NA",44.6641,-1.14313,,"Eyrac","20150127",,,"Eyrac_20150127",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,24.293137,"CEMP~NATL"
"BAMN","AA31","2015","Eyrac20150127NA",44.6641,-1.14313,,"Eyrac","20150127",,,"Eyrac_20150127",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,8967.204265,"CEMP~NATL"
"BAMN","AA31","2015","Eyrac20150210NA",44.6641,-1.14313,,"Eyrac","20150210",,,"Eyrac_20150210",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,24.293137,"CEMP~NATL"
"BAMN","AA31","2015","Eyrac20150210NA",44.6641,-1.14313,,"Eyrac","20150210",,,"Eyrac_20150210",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,3349.41629,"CEMP~NATL"
"BAMN","AA31","2015","Eyrac20150226NA",44.6641,-1.14313,,"Eyrac","20150226",,,"Eyrac_20150226",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,50.104595,"CEMP~NATL"
"BAMN","AA31","2015","Eyrac20150226NA",44.6641,-1.14313,,"Eyrac","20150226",,,"Eyrac_20150226",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,9126.627978,"CEMP~NATL"
"BAMN","AA31","2015","Eyrac20150313NA",44.6641,-1.14313,,"Eyrac","20150313",,,"Eyrac_20150313",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,50.104595,"CEMP~NATL"
"BAMN","AA31","2015","Eyrac20150313NA",44.6641,-1.14313,,"Eyrac","20150313",,,"Eyrac_20150313",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,8604.325528,"CEMP~NATL"
"BAMN","AA31","2015","Eyrac20150326NA",44.6641,-1.14313,,"Eyrac","20150326",,,"Eyrac_20150326",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,53.141238,"CEMP~NATL"
"BAMN","AA31","2015","Eyrac20150326NA",44.6641,-1.14313,,"Eyrac","20150326",,,"Eyrac_20150326",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,3085.228423,"CEMP~NATL"
"BAMN","AA31","2015","Eyrac20150410NA",44.6641,-1.14313,,"Eyrac","20150410",,,"Eyrac_20150410",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,104.764154,"CEMP~NATL"
"BAMN","AA31","2015","Eyrac20150410NA",44.6641,-1.14313,,"Eyrac","20150410",,,"Eyrac_20150410",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,2210.675484,"CEMP~NATL"
"BAMN","AA31","2015","Eyrac20150424NA",44.6641,-1.14313,,"Eyrac","20150424",,,"Eyrac_20150424",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,45.549632,"CEMP~NATL"
"BAMN","AA31","2015","Eyrac20150424NA",44.6641,-1.14313,,"Eyrac","20150424",,,"Eyrac_20150424",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,2596.329037,"CEMP~NATL"
"BAMN","AA31","2015","Eyrac20150511NA",44.6641,-1.14313,,"Eyrac","20150511",,,"Eyrac_20150511",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,68.324448,"CEMP~NATL"
"BAMN","AA31","2015","Eyrac20150511NA",44.6641,-1.14313,,"Eyrac","20150511",,,"Eyrac_20150511",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,14931.16944,"CEMP~NATL"
"BAMN","AA31","2015","Eyrac20150529NA",44.6641,-1.14313,,"Eyrac","20150529",,,"Eyrac_20150529",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,39.476348,"CEMP~NATL"
"BAMN","AA31","2015","Eyrac20150529NA",44.6641,-1.14313,,"Eyrac","20150529",,,"Eyrac_20150529",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,2441.460287,"CEMP~NATL"
"BAMN","AA31","2015","Eyrac20150609NA",44.6641,-1.14313,,"Eyrac","20150609",,,"Eyrac_20150609",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,62.251164,"CEMP~NATL"
"BAMN","AA31","2015","Eyrac20150609NA",44.6641,-1.14313,,"Eyrac","20150609",,,"Eyrac_20150609",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,9295.161617,"CEMP~NATL"
"BAMN","AA31","2015","Eyrac20150622NA",44.6641,-1.14313,,"Eyrac","20150622",,,"Eyrac_20150622",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,214.083272,"CEMP~NATL"
"BAMN","AA31","2015","Eyrac20150622NA",44.6641,-1.14313,,"Eyrac","20150622",,,"Eyrac_20150622",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,22181.15257,"CEMP~NATL"
"BAMN","AA31","2015","Eyrac20150709NA",44.6641,-1.14313,,"Eyrac","20150709",,,"Eyrac_20150709",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,305.182536,"CEMP~NATL"
"BAMN","AA31","2015","Eyrac20150709NA",44.6641,-1.14313,,"Eyrac","20150709",,,"Eyrac_20150709",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,12293.84574,"CEMP~NATL"
"BAMN","AA31","2015","Eyrac20150720NA",44.6641,-1.14313,,"Eyrac","20150720",,,"Eyrac_20150720",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,906.437681,"CEMP~NATL"
"BAMN","AA31","2015","Eyrac20150720NA",44.6641,-1.14313,,"Eyrac","20150720",,,"Eyrac_20150720",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,21279.26986,"CEMP~NATL"
"BAMN","AA31","2015","Eyrac20150807NA",44.6641,-1.14313,,"Eyrac","20150807",,,"Eyrac_20150807",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,317.329105,"CEMP~NATL"
"BAMN","AA31","2015","Eyrac20150807NA",44.6641,-1.14313,,"Eyrac","20150807",,,"Eyrac_20150807",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,15321.37796,"CEMP~NATL"
"BAMN","AA31","2015","Eyrac20150820NA",44.6641,-1.14313,,"Eyrac","20150820",,,"Eyrac_20150820",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,687.799447,"CEMP~NATL"
"BAMN","AA31","2015","Eyrac20150820NA",44.6641,-1.14313,,"Eyrac","20150820",,,"Eyrac_20150820",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,47409.57554,"CEMP~NATL"
"BAMN","AA31","2015","Eyrac20150908NA",44.6641,-1.14313,,"Eyrac","20150908",,,"Eyrac_20150908",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,692.35441,"CEMP~NATL"
"BAMN","AA31","2015","Eyrac20150908NA",44.6641,-1.14313,,"Eyrac","20150908",,,"Eyrac_20150908",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,10646.46737,"CEMP~NATL"
"BAMN","AA31","2015","Eyrac20150924NA",44.6641,-1.14313,,"Eyrac","20150924",,,"Eyrac_20150924",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,390.208516,"CEMP~NATL"
"BAMN","AA31","2015","Eyrac20150924NA",44.6641,-1.14313,,"Eyrac","20150924",,,"Eyrac_20150924",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,17826.60773,"CEMP~NATL"
"BAMN","AA31","2015","Eyrac20151008NA",44.6641,-1.14313,,"Eyrac","20151008",,,"Eyrac_20151008",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,289.999325,"CEMP~NATL"
"BAMN","AA31","2015","Eyrac20151008NA",44.6641,-1.14313,,"Eyrac","20151008",,,"Eyrac_20151008",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,45620.99332,"CEMP~NATL"
"BAMN","AA31","2015","Eyrac20151019NA",44.6641,-1.14313,,"Eyrac","20151019",,,"Eyrac_20151019",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,554.187192,"CEMP~NATL"
"BAMN","AA31","2015","Eyrac20151019NA",44.6641,-1.14313,,"Eyrac","20151019",,,"Eyrac_20151019",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,30990.45145,"CEMP~NATL"
"BAMN","AA31","2015","Eyrac20151102NA",44.6641,-1.14313,,"Eyrac","20151102",,,"Eyrac_20151102",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,376.543626,"CEMP~NATL"
"BAMN","AA31","2015","Eyrac20151102NA",44.6641,-1.14313,,"Eyrac","20151102",,,"Eyrac_20151102",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,46266.27978,"CEMP~NATL"
"BAMN","AA31","2015","Eyrac20151119NA",44.6641,-1.14313,,"Eyrac","20151119",,,"Eyrac_20151119",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,294.554288,"CEMP~NATL"
"BAMN","AA31","2015","Eyrac20151119NA",44.6641,-1.14313,,"Eyrac","20151119",,,"Eyrac_20151119",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,40581.68567,"CEMP~NATL"
"BAMN","AA31","2015","Eyrac20151119NA",44.6641,-1.14313,,"Eyrac","20151119",,,"Eyrac_20151119",,,1,1,345515,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,23.989473,"CEMP~NATL"
"BAMN","AA31","2015","Eyrac20151201NA",44.6641,-1.14313,,"Eyrac","20151201",,,"Eyrac_20151201",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,208.009987,"CEMP~NATL"
"BAMN","AA31","2015","Eyrac20151201NA",44.6641,-1.14313,,"Eyrac","20151201",,,"Eyrac_20151201",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,10602.43606,"CEMP~NATL"
"BAMN","AA31","2015","Eyrac20151218NA",44.6641,-1.14313,,"Eyrac","20151218",,,"Eyrac_20151218",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,385.055191,"CEMP~NATL"
"BAMN","AA31","2015","Eyrac20151218NA",44.6641,-1.14313,,"Eyrac","20151218",,,"Eyrac_20151218",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,21411.4023,"CEMP~NATL"
"BAMN","AA31","2015","Eyrac20151218NA",44.6641,-1.14313,,"Eyrac","20151218",,,"Eyrac_20151218",,,1,1,345515,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,1985.803521,"CEMP~NATL"
"BAMN","AA31","2015","Frioul20150414NA",43.2417,5.29167,,"Frioul","20150414",,,"Frioul_20150414",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,19.286885,"CEMP~NATL"
"BAMN","AA31","2015","Frioul20150414NA",43.2417,5.29167,,"Frioul","20150414",,,"Frioul_20150414",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,56461.61315,"CEMP~NATL"
"BAMN","AA31","2015","Frioul20150430NA",43.2417,5.29167,,"Frioul","20150430",,,"Frioul_20150430",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,7.418033,"CEMP~NATL"
"BAMN","AA31","2015","Frioul20150430NA",43.2417,5.29167,,"Frioul","20150430",,,"Frioul_20150430",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,14353.89303,"CEMP~NATL"
"BAMN","AA31","2015","Frioul20150430NA",43.2417,5.29167,,"Frioul","20150430",,,"Frioul_20150430",,,1,1,345515,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,750.704897,"CEMP~NATL"
"BAMN","AA31","2015","Frioul20150512NA",43.2417,5.29167,,"Frioul","20150512",,,"Frioul_20150512",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,2.967213,"CEMP~NATL"
"BAMN","AA31","2015","Frioul20150512NA",43.2417,5.29167,,"Frioul","20150512",,,"Frioul_20150512",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,15930.96676,"CEMP~NATL"
"BAMN","AA31","2015","Frioul20150528NA",43.2417,5.29167,,"Frioul","20150528",,,"Frioul_20150528",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,38.573769,"CEMP~NATL"
"BAMN","AA31","2015","Frioul20150528NA",43.2417,5.29167,,"Frioul","20150528",,,"Frioul_20150528",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,40440.14639,"CEMP~NATL"
"BAMN","AA31","2015","Frioul20150609NA",43.2417,5.29167,,"Frioul","20150609",,,"Frioul_20150609",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,149.844258,"CEMP~NATL"
"BAMN","AA31","2015","Frioul20150609NA",43.2417,5.29167,,"Frioul","20150609",,,"Frioul_20150609",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,10075.17184,"CEMP~NATL"
"BAMN","AA31","2015","Frioul20150622NA",43.2417,5.29167,,"Frioul","20150622",,,"Frioul_20150622",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,14.836065,"CEMP~NATL"
"BAMN","AA31","2015","Frioul20150622NA",43.2417,5.29167,,"Frioul","20150622",,,"Frioul_20150622",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,32915.29415,"CEMP~NATL"
"BAMN","AA31","2015","Frioul20150707NA",43.2417,5.29167,,"Frioul","20150707",,,"Frioul_20150707",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,53.409835,"CEMP~NATL"
"BAMN","AA31","2015","Frioul20150707NA",43.2417,5.29167,,"Frioul","20150707",,,"Frioul_20150707",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,30213.64668,"CEMP~NATL"
"BAMN","AA31","2015","Frioul20150721NA",43.2417,5.29167,,"Frioul","20150721",,,"Frioul_20150721",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,11.868852,"CEMP~NATL"
"BAMN","AA31","2015","Frioul20150721NA",43.2417,5.29167,,"Frioul","20150721",,,"Frioul_20150721",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,28795.31885,"CEMP~NATL"
"BAMN","AA31","2015","Frioul20150804NA",43.2417,5.29167,,"Frioul","20150804",,,"Frioul_20150804",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,37.090163,"CEMP~NATL"
"BAMN","AA31","2015","Frioul20150804NA",43.2417,5.29167,,"Frioul","20150804",,,"Frioul_20150804",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,14388.01598,"CEMP~NATL"
"BAMN","AA31","2015","Frioul20150804NA",43.2417,5.29167,,"Frioul","20150804",,,"Frioul_20150804",,,1,1,345515,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,1237.327834,"CEMP~NATL"
"BAMN","AA31","2015","Frioul20150818NA",43.2417,5.29167,,"Frioul","20150818",,,"Frioul_20150818",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,50.442622,"CEMP~NATL"
"BAMN","AA31","2015","Frioul20150818NA",43.2417,5.29167,,"Frioul","20150818",,,"Frioul_20150818",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,22430.6469,"CEMP~NATL"
"BAMN","AA31","2015","Frioul20150818NA",43.2417,5.29167,,"Frioul","20150818",,,"Frioul_20150818",,,1,1,345515,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,7754.811255,"CEMP~NATL"
"BAMN","AA31","2015","Frioul20150908NA",43.2417,5.29167,,"Frioul","20150908",,,"Frioul_20150908",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,32.639343,"CEMP~NATL"
"BAMN","AA31","2015","Frioul20150908NA",43.2417,5.29167,,"Frioul","20150908",,,"Frioul_20150908",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,12631.42587,"CEMP~NATL"
"BAMN","AA31","2015","Frioul20150908NA",43.2417,5.29167,,"Frioul","20150908",,,"Frioul_20150908",,,1,1,345515,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,13701.10617,"CEMP~NATL"
"BAMN","AA31","2015","Frioul20150924NA",43.2417,5.29167,,"Frioul","20150924",,,"Frioul_20150924",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,10.385246,"CEMP~NATL"
"BAMN","AA31","2015","Frioul20150924NA",43.2417,5.29167,,"Frioul","20150924",,,"Frioul_20150924",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,20770.49121,"CEMP~NATL"
"BAMN","AA31","2015","Frioul20150924NA",43.2417,5.29167,,"Frioul","20150924",,,"Frioul_20150924",,,1,1,345515,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,21550.86824,"CEMP~NATL"
"BAMN","AA31","2015","Frioul20151008NA",43.2417,5.29167,,"Frioul","20151008",,,"Frioul_20151008",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,31.155737,"CEMP~NATL"
"BAMN","AA31","2015","Frioul20151008NA",43.2417,5.29167,,"Frioul","20151008",,,"Frioul_20151008",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,28870.98279,"CEMP~NATL"
"BAMN","AA31","2015","Frioul20151008NA",43.2417,5.29167,,"Frioul","20151008",,,"Frioul_20151008",,,1,1,345515,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,17322.58967,"CEMP~NATL"
"BAMN","AA31","2015","Frioul20151020NA",43.2417,5.29167,,"Frioul","20151020",,,"Frioul_20151020",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,54.893441,"CEMP~NATL"
"BAMN","AA31","2015","Frioul20151020NA",43.2417,5.29167,,"Frioul","20151020",,,"Frioul_20151020",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,10674.54888,"CEMP~NATL"
"BAMN","AA31","2015","Frioul20151020NA",43.2417,5.29167,,"Frioul","20151020",,,"Frioul_20151020",,,1,1,345515,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,4327.680205,"CEMP~NATL"
"BAMN","AA31","2015","Frioul20151104NA",43.2417,5.29167,,"Frioul","20151104",,,"Frioul_20151104",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,41.540982,"CEMP~NATL"
"BAMN","AA31","2015","Frioul20151104NA",43.2417,5.29167,,"Frioul","20151104",,,"Frioul_20151104",,,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,20795.71252,"CEMP~NATL"
"BAMN","AA31","2015","Frioul20151104NA",43.2417,5.29167,,"Frioul","20151104",,,"Frioul_20151104",,,1,1,345515,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,10667.13084,"CEMP~NATL"
"BAMN","AA31","2015","Frioul20151117NA",43.2417,5.29167,,"Frioul","20151117",,,"Frioul_20151117",,,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2015","PP","ERID",,,,28.188524,"CEMP~NATL"
