RLABO;SHIPC;CRUIS;STNNO;LATIT;LONGI;POSYS;STATN;SDATE;STIME;WADEP;SMPNO;FINFL;SMVOL;MNDEP;MXDEP;SPECI;TRPHY;STAGE;PARAM;MUNIT;QFLAG;ALABO;METOA;METFP;SLABO;SMTYP;PURPM;MYEAR;DTYPE;RLIST;SIZCL;SIZRF;SFLAG;VALUE;MPROG;RESP_RESULTAT
BAMN;AA31;2016;PNMI_D320160907NA;48.166;-4.783;;PNMI_D3;20160907;;;D3_2016-09-07_SURFACE;;;0;5;106673;;LV-MG;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;0.889;CEMP~NATL;
BAMN;AA31;2016;PNMI_D320160907NA;48.166;-4.783;;PNMI_D3;20160907;;;D3_2016-09-07_SURFACE;;;0;5;106673;;LV-ZO;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;17.422;CEMP~NATL;
BAMN;AA31;2016;PNMI_D320160907NA;48.166;-4.783;;PNMI_D3;20160907;;;D3_2016-09-07_SURFACE;;;0;5;106734;;LV;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;72.178;CEMP~NATL;
BAMN;AA31;2016;PNMI_D320160907NA;48.166;-4.783;;PNMI_D3;20160907;;;D3_2016-09-07_SURFACE;;;0;5;1086;;LV;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;6.044;CEMP~NATL;
BAMN;AA31;2016;PNMI_D320160907NA;48.166;-4.783;;PNMI_D3;20160907;;;D3_2016-09-07_SURFACE;;;0;5;1086;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;307.556;CEMP~NATL;
BAMN;AA31;2016;PNMI_D320160907NA;48.166;-4.783;;PNMI_D3;20160907;;;D3_2016-09-07_SURFACE;;;0;5;1100;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;2444.089;CEMP~NATL;
BAMN;AA31;2016;PNMI_D320160907NA;48.166;-4.783;;PNMI_D3;20160907;;;D3_2016-09-07_SURFACE;;;0;5;1102;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;86.044;CEMP~NATL;
BAMN;AA31;2016;PNMI_D320160907NA;48.166;-4.783;;PNMI_D3;20160907;;;D3_2016-09-07_SURFACE;;;0;5;1106;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;0.178;CEMP~NATL;
BAMN;AA31;2016;PNMI_D320160907NA;48.166;-4.783;;PNMI_D3;20160907;;;D3_2016-09-07_SURFACE;;;0;5;1128;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;130.844;CEMP~NATL;
BAMN;AA31;2016;PNMI_D320160907NA;48.166;-4.783;;PNMI_D3;20160907;;;D3_2016-09-07_SURFACE;;;0;5;1135;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;2.844;CEMP~NATL;
BAMN;AA31;2016;PNMI_D320160907NA;48.166;-4.783;;PNMI_D3;20160907;;;D3_2016-09-07_SURFACE;;;0;5;117034;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;114.489;CEMP~NATL;
BAMN;AA31;2016;PNMI_D320160907NA;48.166;-4.783;;PNMI_D3;20160907;;;D3_2016-09-07_SURFACE;;;0;5;1205;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;0.178;CEMP~NATL;
BAMN;AA31;2016;PNMI_D320160907NA;48.166;-4.783;;PNMI_D3;20160907;;;D3_2016-09-07_SURFACE;;;0;5;1207;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;40.533;CEMP~NATL;
BAMN;AA31;2016;PNMI_D320160907NA;48.166;-4.783;;PNMI_D3;20160907;;;D3_2016-09-07_SURFACE;;;0;5;128569;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;6.044;CEMP~NATL;
BAMN;AA31;2016;PNMI_D320160907NA;48.166;-4.783;;PNMI_D3;20160907;;;D3_2016-09-07_SURFACE;;;0;5;128586;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;102.4;CEMP~NATL;
BAMN;AA31;2016;PNMI_D320160907NA;48.166;-4.783;;PNMI_D3;20160907;;;D3_2016-09-07_SURFACE;;;0;5;1337;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;49.067;CEMP~NATL;
BAMN;AA31;2016;PNMI_D320160907NA;48.166;-4.783;;PNMI_D3;20160907;;;D3_2016-09-07_SURFACE;;;0;5;135338;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;138.667;CEMP~NATL;
BAMN;AA31;2016;PNMI_D320160907NA;48.166;-4.783;;PNMI_D3;20160907;;;D3_2016-09-07_SURFACE;;;0;5;13704;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;5.689;CEMP~NATL;
BAMN;AA31;2016;PNMI_D320160907NA;48.166;-4.783;;PNMI_D3;20160907;;;D3_2016-09-07_SURFACE;;;0;5;137212;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;859.733;CEMP~NATL;
BAMN;AA31;2016;PNMI_D320160907NA;48.166;-4.783;;PNMI_D3;20160907;;;D3_2016-09-07_SURFACE;;;0;5;137214;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;6.044;CEMP~NATL;
BAMN;AA31;2016;PNMI_D320160907NA;48.166;-4.783;;PNMI_D3;20160907;;;D3_2016-09-07_SURFACE;;;0;5;1379066;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;2.844;CEMP~NATL;
BAMN;AA31;2016;PNMI_D320160907NA;48.166;-4.783;;PNMI_D3;20160907;;;D3_2016-09-07_SURFACE;;;0;5;2081;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;7.822;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160422NA;48.166;-4.95;;PNMI_D4;20160422;;;D4_2016-04-22_SURFACE;;;0;5;1;;EG;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;8.285;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160422NA;48.166;-4.95;;PNMI_D4;20160422;;;D4_2016-04-22_SURFACE;;;0;5;103356;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;192.621;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160422NA;48.166;-4.95;;PNMI_D4;20160422;;;D4_2016-04-22_SURFACE;;;0;5;104074;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;372.816;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160422NA;48.166;-4.95;;PNMI_D4;20160422;;;D4_2016-04-22_SURFACE;;;0;5;104079;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;1689.061;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160422NA;48.166;-4.95;;PNMI_D4;20160422;;;D4_2016-04-22_SURFACE;;;0;5;104080;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;0.518;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160422NA;48.166;-4.95;;PNMI_D4;20160422;;;D4_2016-04-22_SURFACE;;;0;5;104081;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;846.084;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160422NA;48.166;-4.95;;PNMI_D4;20160422;;;D4_2016-04-22_SURFACE;;;0;5;104106;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;1169.191;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160422NA;48.166;-4.95;;PNMI_D4;20160422;;;D4_2016-04-22_SURFACE;;;0;5;106264;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;94.239;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160422NA;48.166;-4.95;;PNMI_D4;20160422;;;D4_2016-04-22_SURFACE;;;0;5;106422;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;298.252;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160422NA;48.166;-4.95;;PNMI_D4;20160422;;;D4_2016-04-22_SURFACE;;;0;5;1066;;NP;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;37.282;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160422NA;48.166;-4.95;;PNMI_D4;20160422;;;D4_2016-04-22_SURFACE;;;0;5;1066;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;24.854;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160422NA;48.166;-4.95;;PNMI_D4;20160422;;;D4_2016-04-22_SURFACE;;;0;5;106673;;LV-MG;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;0.518;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160422NA;48.166;-4.95;;PNMI_D4;20160422;;;D4_2016-04-22_SURFACE;;;0;5;106673;;LV-ZO;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;17.605;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160422NA;48.166;-4.95;;PNMI_D4;20160422;;;D4_2016-04-22_SURFACE;;;0;5;106734;;LV;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;12.427;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160422NA;48.166;-4.95;;PNMI_D4;20160422;;;D4_2016-04-22_SURFACE;;;0;5;1080;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;4.142;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160422NA;48.166;-4.95;;PNMI_D4;20160422;;;D4_2016-04-22_SURFACE;;;0;5;1086;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;104.595;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160422NA;48.166;-4.95;;PNMI_D4;20160422;;;D4_2016-04-22_SURFACE;;;0;5;1100;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;4723.366;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160422NA;48.166;-4.95;;PNMI_D4;20160422;;;D4_2016-04-22_SURFACE;;;0;5;1102;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;28.997;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160422NA;48.166;-4.95;;PNMI_D4;20160422;;;D4_2016-04-22_SURFACE;;;0;5;1128;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;124.272;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160422NA;48.166;-4.95;;PNMI_D4;20160422;;;D4_2016-04-22_SURFACE;;;0;5;128586;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;66.278;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160422NA;48.166;-4.95;;PNMI_D4;20160422;;;D4_2016-04-22_SURFACE;;;0;5;1337;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;12.427;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160422NA;48.166;-4.95;;PNMI_D4;20160422;;;D4_2016-04-22_SURFACE;;;0;5;135335;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;1.036;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160422NA;48.166;-4.95;;PNMI_D4;20160422;;;D4_2016-04-22_SURFACE;;;0;5;13704;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;16.57;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160422NA;48.166;-4.95;;PNMI_D4;20160422;;;D4_2016-04-22_SURFACE;;;0;5;1379066;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;16.57;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160422NA;48.166;-4.95;;PNMI_D4;20160422;;;D4_2016-04-22_SURFACE;;;0;5;2081;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;0.518;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160422NA;48.166;-4.95;;PNMI_D4;20160422;;;D4_2016-04-22_SURFACE;;;0;5;51;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;9.32;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160707NA;48.166;-4.95;;PNMI_D4;20160707;;;D4_2016-07-07_SURFACE;;;0;5;1;;EG;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;57.692;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160707NA;48.166;-4.95;;PNMI_D4;20160707;;;D4_2016-07-07_SURFACE;;;0;5;10194;;EG;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;0.128;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160707NA;48.166;-4.95;;PNMI_D4;20160707;;;D4_2016-07-07_SURFACE;;;0;5;103356;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;91.282;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160707NA;48.166;-4.95;;PNMI_D4;20160707;;;D4_2016-07-07_SURFACE;;;0;5;104074;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;907.436;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160707NA;48.166;-4.95;;PNMI_D4;20160707;;;D4_2016-07-07_SURFACE;;;0;5;104079;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;22.308;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160707NA;48.166;-4.95;;PNMI_D4;20160707;;;D4_2016-07-07_SURFACE;;;0;5;104080;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;11.795;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160707NA;48.166;-4.95;;PNMI_D4;20160707;;;D4_2016-07-07_SURFACE;;;0;5;104081;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;138.205;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160707NA;48.166;-4.95;;PNMI_D4;20160707;;;D4_2016-07-07_SURFACE;;;0;5;104086;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;1.154;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160707NA;48.166;-4.95;;PNMI_D4;20160707;;;D4_2016-07-07_SURFACE;;;0;5;104106;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;58.462;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160707NA;48.166;-4.95;;PNMI_D4;20160707;;;D4_2016-07-07_SURFACE;;;0;5;105;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;221.795;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160707NA;48.166;-4.95;;PNMI_D4;20160707;;;D4_2016-07-07_SURFACE;;;0;5;106264;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;1532.564;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160707NA;48.166;-4.95;;PNMI_D4;20160707;;;D4_2016-07-07_SURFACE;;;0;5;106422;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;509.744;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160707NA;48.166;-4.95;;PNMI_D4;20160707;;;D4_2016-07-07_SURFACE;;;0;5;1066;;NP;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;550.256;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160707NA;48.166;-4.95;;PNMI_D4;20160707;;;D4_2016-07-07_SURFACE;;;0;5;1066;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;20.513;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160707NA;48.166;-4.95;;PNMI_D4;20160707;;;D4_2016-07-07_SURFACE;;;0;5;106673;;LV-MG;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;0.128;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160707NA;48.166;-4.95;;PNMI_D4;20160707;;;D4_2016-07-07_SURFACE;;;0;5;106673;;LV-ZO;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;17.949;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160707NA;48.166;-4.95;;PNMI_D4;20160707;;;D4_2016-07-07_SURFACE;;;0;5;106734;;LV;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;105.641;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160707NA;48.166;-4.95;;PNMI_D4;20160707;;;D4_2016-07-07_SURFACE;;;0;5;1086;;LV;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;2.051;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160707NA;48.166;-4.95;;PNMI_D4;20160707;;;D4_2016-07-07_SURFACE;;;0;5;1086;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;47.949;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160707NA;48.166;-4.95;;PNMI_D4;20160707;;;D4_2016-07-07_SURFACE;;;0;5;1100;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;1452.564;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160707NA;48.166;-4.95;;PNMI_D4;20160707;;;D4_2016-07-07_SURFACE;;;0;5;1102;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;82.821;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160707NA;48.166;-4.95;;PNMI_D4;20160707;;;D4_2016-07-07_SURFACE;;;0;5;1106;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;4.103;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160707NA;48.166;-4.95;;PNMI_D4;20160707;;;D4_2016-07-07_SURFACE;;;0;5;1128;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;8.205;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160707NA;48.166;-4.95;;PNMI_D4;20160707;;;D4_2016-07-07_SURFACE;;;0;5;1205;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;10;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160707NA;48.166;-4.95;;PNMI_D4;20160707;;;D4_2016-07-07_SURFACE;;;0;5;1207;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;44.103;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160707NA;48.166;-4.95;;PNMI_D4;20160707;;;D4_2016-07-07_SURFACE;;;0;5;128586;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;131.795;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160707NA;48.166;-4.95;;PNMI_D4;20160707;;;D4_2016-07-07_SURFACE;;;0;5;1337;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;8.205;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160707NA;48.166;-4.95;;PNMI_D4;20160707;;;D4_2016-07-07_SURFACE;;;0;5;135335;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;4.103;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160707NA;48.166;-4.95;;PNMI_D4;20160707;;;D4_2016-07-07_SURFACE;;;0;5;135338;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;0.128;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160707NA;48.166;-4.95;;PNMI_D4;20160707;;;D4_2016-07-07_SURFACE;;;0;5;13704;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;698.718;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160707NA;48.166;-4.95;;PNMI_D4;20160707;;;D4_2016-07-07_SURFACE;;;0;5;137212;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;0.128;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160707NA;48.166;-4.95;;PNMI_D4;20160707;;;D4_2016-07-07_SURFACE;;;0;5;137214;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;0.128;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160707NA;48.166;-4.95;;PNMI_D4;20160707;;;D4_2016-07-07_SURFACE;;;0;5;137793;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;8.462;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160707NA;48.166;-4.95;;PNMI_D4;20160707;;;D4_2016-07-07_SURFACE;;;0;5;1379066;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;32.821;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160707NA;48.166;-4.95;;PNMI_D4;20160707;;;D4_2016-07-07_SURFACE;;;0;5;1614;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;0.128;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160707NA;48.166;-4.95;;PNMI_D4;20160707;;;D4_2016-07-07_SURFACE;;;0;5;2081;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;4.103;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160707NA;48.166;-4.95;;PNMI_D4;20160707;;;D4_2016-07-07_SURFACE;;;0;5;51;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;1.282;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160707NA;48.166;-4.95;;PNMI_D4;20160707;;;D4_2016-07-07_SURFACE;;;0;5;882;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;24.872;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160907NA;48.166;-4.95;;PNMI_D4;20160907;;;D4_2016-09-07_SURFACE;;;0;5;1;;EG;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;10.711;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160907NA;48.166;-4.95;;PNMI_D4;20160907;;;D4_2016-09-07_SURFACE;;;0;5;103356;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;46.416;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160907NA;48.166;-4.95;;PNMI_D4;20160907;;;D4_2016-09-07_SURFACE;;;0;5;104074;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;1206.918;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160907NA;48.166;-4.95;;PNMI_D4;20160907;;;D4_2016-09-07_SURFACE;;;0;5;104079;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;119.275;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160907NA;48.166;-4.95;;PNMI_D4;20160907;;;D4_2016-09-07_SURFACE;;;0;5;104080;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;0.725;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160907NA;48.166;-4.95;;PNMI_D4;20160907;;;D4_2016-09-07_SURFACE;;;0;5;104081;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;265.105;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160907NA;48.166;-4.95;;PNMI_D4;20160907;;;D4_2016-09-07_SURFACE;;;0;5;104106;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;182.092;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160907NA;48.166;-4.95;;PNMI_D4;20160907;;;D4_2016-09-07_SURFACE;;;0;5;105;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;14.282;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160907NA;48.166;-4.95;;PNMI_D4;20160907;;;D4_2016-09-07_SURFACE;;;0;5;106264;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;17.964;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160907NA;48.166;-4.95;;PNMI_D4;20160907;;;D4_2016-09-07_SURFACE;;;0;5;106422;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;264.324;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160907NA;48.166;-4.95;;PNMI_D4;20160907;;;D4_2016-09-07_SURFACE;;;0;5;1066;;NP;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;5.355;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160907NA;48.166;-4.95;;PNMI_D4;20160907;;;D4_2016-09-07_SURFACE;;;0;5;1066;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;7.141;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160907NA;48.166;-4.95;;PNMI_D4;20160907;;;D4_2016-09-07_SURFACE;;;0;5;106734;;LV;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;4.24;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160907NA;48.166;-4.95;;PNMI_D4;20160907;;;D4_2016-09-07_SURFACE;;;0;5;1080;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;1.785;CEMP~NATL;
BAMN;AA31;2016;PNMI_D420160907NA;48.166;-4.95;;PNMI_D4;20160907;;;D4_2016-09-07_SURFACE;;;0;5;1086;;LV;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2016;ZP;ERID;;;;1.785;CEMP~NATL;
